-0.54,0.82,-0.12,-0.12,0.92,-0.18
-0.55,0.82,-0.12,-0.12,0.85,-0.31
-0.55,0.82,-0.12,-0.12,0.73,0.06
-0.55,0.82,-0.12,0.00,0.98,0.06
-0.55,0.82,-0.12,-0.06,1.22,-0.06
-0.55,0.82,-0.12,-0.06,1.28,0.12
-0.55,0.82,-0.12,-0.06,0.98,0.00
-0.55,0.82,-0.12,-0.37,0.61,-0.49
-0.54,0.82,-0.12,0.06,0.79,0.00
-0.54,0.82,-0.12,0.06,0.79,0.00
-0.55,0.82,-0.12,-0.06,1.10,0.12
-0.55,0.82,-0.12,0.12,1.22,0.00
-0.55,0.82,-0.12,0.12,0.79,-0.18
-0.54,0.82,-0.12,-0.24,0.92,-0.37
-0.55,0.82,-0.12,0.00,0.85,0.00
-0.55,0.82,-0.12,0.00,0.98,0.06
-0.55,0.82,-0.12,0.12,1.04,0.06
-0.55,0.82,-0.12,0.06,1.10,0.06
-0.55,0.82,-0.12,-0.12,1.04,-0.18
-0.55,0.82,-0.12,-0.18,1.04,-0.43
-0.55,0.82,-0.12,-0.18,1.10,-0.06
-0.55,0.82,-0.12,0.18,0.98,0.12
-0.55,0.82,-0.12,0.18,1.28,0.12
-0.55,0.82,-0.12,0.00,1.04,-0.12
-0.55,0.82,-0.12,0.06,0.92,-0.18
-0.55,0.82,-0.12,-0.43,0.92,-0.24
-0.54,0.82,-0.12,-0.06,1.10,0.00
-0.55,0.82,-0.12,0.06,1.10,-0.06
-0.55,0.82,-0.12,-0.18,1.10,0.00
-0.55,0.82,-0.12,0.12,1.10,0.00
-0.54,0.82,-0.12,-0.12,1.16,-0.06
-0.55,0.82,-0.12,-0.37,0.92,-0.43
-0.55,0.82,-0.12,-0.06,1.10,-0.06
-0.55,0.82,-0.12,-0.12,1.10,-0.06
-0.55,0.82,-0.12,0.12,1.22,0.00
-0.55,0.82,-0.12,0.12,1.16,-0.12
-0.55,0.82,-0.12,-0.18,0.98,-0.24
-0.55,0.82,-0.12,-0.37,0.85,-0.37
-0.55,0.82,-0.12,0.00,0.85,-0.06
-0.54,0.82,-0.12,0.06,1.16,-0.06
-0.55,0.82,-0.12,0.00,1.10,-0.06
-0.55,0.82,-0.12,0.06,1.22,-0.12
-0.55,0.82,-0.12,0.06,0.98,-0.12
-0.54,0.82,-0.12,-0.24,0.73,-0.37
-0.55,0.82,-0.12,-0.12,0.85,-0.12
-0.55,0.82,-0.12,-0.06,1.10,-0.12
-0.55,0.82,-0.12,0.00,1.10,0.00
-0.54,0.82,-0.12,0.06,1.10,0.00
-0.55,0.82,-0.12,-0.12,0.85,-0.18
-0.55,0.82,-0.12,-0.37,0.67,-0.49
-0.55,0.82,-0.12,-0.12,0.85,-0.12
-0.54,0.82,-0.12,0.18,0.98,0.24
-0.55,0.82,-0.12,0.06,1.16,0.18
-0.55,0.82,-0.12,0.00,1.10,-0.24
-0.55,0.82,-0.12,-0.12,0.85,0.00
-0.55,0.82,-0.12,-0.31,0.92,-0.24
-0.54,0.82,-0.12,0.06,0.98,-0.12
-0.55,0.82,-0.12,-0.06,1.04,-0.12
-0.55,0.82,-0.12,0.06,1.22,0.06
-0.55,0.82,-0.12,0.12,1.04,0.18
-0.54,0.82,-0.12,0.06,1.04,0.00
-0.55,0.82,-0.12,-0.31,0.85,-0.49
-0.55,0.82,-0.12,-0.18,0.85,-0.18
-0.55,0.82,-0.12,-0.06,1.10,0.00
-0.54,0.82,-0.12,0.00,1.22,0.00
-0.54,0.82,-0.12,0.06,1.10,0.06
-0.55,0.82,-0.12,-0.06,0.92,-0.24
-0.55,0.81,-0.12,-0.31,0.85,-0.37
-0.55,0.82,-0.12,0.00,1.10,-0.06
-0.54,0.82,-0.12,-0.06,1.16,-0.06
-0.55,0.82,-0.12,-0.12,0.92,-0.12
-0.55,0.82,-0.12,0.00,1.10,0.00
-0.55,0.82,-0.12,-0.12,0.98,0.00
-0.54,0.82,-0.12,-0.31,0.79,-0.31
-0.55,0.82,-0.12,-0.06,0.92,-0.12
-0.55,0.82,-0.12,-0.12,1.22,0.06
-0.55,0.82,-0.12,0.06,0.98,0.00
-0.54,0.82,-0.12,0.06,0.92,0.06
-0.55,0.82,-0.12,-0.18,0.92,-0.18
-0.55,0.82,-0.12,-0.37,0.67,-0.49
-0.55,0.82,-0.12,-0.18,0.92,-0.18
-0.55,0.82,-0.12,0.00,1.22,-0.18
-0.55,0.82,-0.12,0.12,1.04,-0.31
-0.55,0.82,-0.12,0.12,1.16,-0.06
-0.55,0.82,-0.12,0.12,0.98,-0.06
-0.55,0.82,-0.12,-0.37,0.79,-0.31
-0.55,0.82,-0.12,0.00,0.79,0.06
-0.55,0.82,-0.12,0.06,1.16,0.18
-0.55,0.82,-0.12,-0.06,0.92,0.12
-0.55,0.82,-0.12,0.06,1.04,0.00
-0.54,0.82,-0.12,-0.12,1.10,0.00
-0.55,0.82,-0.12,-0.37,0.79,-0.37
-0.55,0.82,-0.12,0.12,1.10,-0.18
-0.55,0.82,-0.12,0.00,0.92,0.00
-0.54,0.82,-0.12,0.12,0.98,-0.06
-0.55,0.82,-0.12,-0.06,1.10,-0.18
-0.55,0.82,-0.12,-0.24,0.73,-0.31
-0.55,0.82,-0.12,-0.31,0.85,-0.31
-0.55,0.82,-0.12,0.00,1.04,0.00
-0.55,0.82,-0.12,0.00,1.34,0.06
-0.55,0.82,-0.12,0.18,1.10,-0.06
-0.55,0.82,-0.12,0.00,1.04,0.00
-0.55,0.82,-0.12,0.00,1.04,-0.18
-0.55,0.82,-0.12,-0.43,0.92,-0.24
-0.55,0.82,-0.12,-0.18,0.85,-0.06
-0.55,0.82,-0.12,-0.06,1.22,-0.06
-0.55,0.82,-0.12,0.00,1.10,-0.06
-0.54,0.82,-0.12,0.12,1.22,0.00
-0.55,0.82,-0.12,-0.06,0.98,-0.06
-0.55,0.82,-0.12,-0.55,0.73,-0.49
-0.55,0.82,-0.12,0.00,1.04,-0.18
-0.54,0.82,-0.12,0.06,1.04,-0.12
-0.55,0.82,-0.12,-0.06,1.16,-0.12
-0.55,0.82,-0.12,0.12,1.22,-0.06
-0.55,0.82,-0.12,-0.18,0.73,-0.12
-0.55,0.82,-0.12,-0.31,0.79,-0.31
-0.55,0.82,-0.12,0.00,0.92,-0.12
-0.55,0.82,-0.12,-0.06,1.04,0.06
-0.55,0.82,-0.12,0.00,1.40,0.06
-0.55,0.82,-0.12,-0.06,1.04,0.06
-0.55,0.82,-0.12,-0.06,0.85,-0.18
-0.55,0.82,-0.12,-0.12,0.85,-0.31
-0.55,0.82,-0.12,-0.06,0.92,0.00
-0.55,0.82,-0.12,0.12,1.04,-0.18
-0.54,0.82,-0.12,0.06,1.10,0.18
-0.54,0.82,-0.12,-0.12,1.22,0.12
-0.55,0.82,-0.12,0.00,1.10,-0.18
-0.55,0.82,-0.12,-0.31,0.67,-0.37
-0.55,0.82,-0.12,0.00,0.85,0.12
-0.54,0.82,-0.12,0.18,0.92,0.12
-0.55,0.82,-0.12,-0.24,0.85,0.06
-0.55,0.81,-0.12,0.12,1.34,-0.12
-0.55,0.82,-0.12,-0.06,1.10,-0.18
-0.55,0.82,-0.12,-0.49,1.04,-0.37
-0.55,0.82,-0.12,0.00,1.10,-0.06
-0.55,0.82,-0.12,-0.18,0.98,-0.12
-0.55,0.82,-0.12,0.18,1.10,0.00
-0.54,0.82,-0.12,0.12,0.98,-0.06
-0.55,0.82,-0.12,-0.06,0.85,-0.12
-0.55,0.82,-0.12,-0.12,0.98,-0.43
-0.55,0.82,-0.12,-0.06,0.98,-0.12
-0.55,0.82,-0.12,-0.06,1.34,-0.06
-0.54,0.82,-0.12,0.24,1.16,-0.24
-0.55,0.82,-0.12,-0.12,0.92,-0.06
-0.55,0.82,-0.12,0.00,0.85,0.00
-0.55,0.82,-0.12,-0.18,0.85,-0.37
-0.55,0.82,-0.12,-0.12,0.73,-0.12
-0.55,0.82,-0.12,0.24,1.16,-0.06
-0.55,0.82,-0.12,-0.06,1.04,-0.18
-0.55,0.82,-0.12,0.00,1.22,0.12
-0.54,0.82,-0.12,0.12,1.22,-0.18
-0.55,0.82,-0.12,-0.55,0.61,-0.49
-0.55,0.82,-0.12,0.06,1.22,-0.06
-0.55,0.82,-0.12,0.18,0.92,-0.06
-0.54,0.82,-0.12,-0.06,1.22,0.06
-0.55,0.82,-0.12,0.06,1.22,-0.06
-0.55,0.82,-0.12,-0.18,1.10,-0.12
-0.55,0.82,-0.12,-0.18,0.79,-0.31
-0.55,0.82,-0.12,0.12,0.85,-0.12
-0.55,0.82,-0.12,-0.12,0.92,0.00
-0.55,0.82,-0.12,0.18,1.10,0.00
-0.55,0.82,-0.12,0.06,1.16,0.12
-0.55,0.82,-0.12,-0.18,1.16,-0.12
-0.54,0.82,-0.12,-0.31,0.98,-0.37
-0.55,0.82,-0.12,-0.24,0.73,-0.18
-0.55,0.82,-0.12,-0.12,0.98,-0.12
-0.55,0.82,-0.12,0.12,1.10,0.00
-0.54,0.82,-0.12,0.06,1.04,0.06
-0.54,0.82,-0.12,0.00,1.28,-0.24
-0.55,0.82,-0.12,-0.31,0.85,-0.43
-0.55,0.82,-0.12,-0.12,1.10,0.00
-0.55,0.82,-0.12,0.31,1.34,-0.06
-0.55,0.82,-0.12,0.12,0.98,-0.06
-0.55,0.82,-0.12,0.06,1.10,-0.12
-0.55,0.82,-0.12,0.00,0.98,-0.18
-0.55,0.82,-0.12,-0.43,0.43,-0.31
-0.55,0.82,-0.12,0.06,1.04,0.06
-0.55,0.82,-0.12,-0.18,1.28,0.18
-0.55,0.82,-0.12,-0.12,1.22,0.06
-0.55,0.82,-0.12,0.24,1.10,-0.06
-0.54,0.82,-0.12,-0.06,0.92,-0.12
-0.54,0.82,-0.12,-0.24,0.85,-0.31
-0.55,0.82,-0.12,-0.06,0.98,-0.18
-0.55,0.82,-0.12,-0.06,1.10,0.00
-0.55,0.82,-0.12,0.24,1.22,0.06
-0.55,0.82,-0.12,-0.06,1.28,0.06
-0.55,0.82,-0.12,-0.06,0.92,-0.06
-0.55,0.82,-0.12,-0.24,0.85,-0.37
-0.54,0.82,-0.12,-0.12,0.61,-0.12
-0.55,0.82,-0.12,0.06,0.92,-0.06
-0.55,0.82,-0.12,-0.12,1.10,-0.06
-0.55,0.82,-0.12,0.00,1.16,0.00
-0.55,0.82,-0.12,0.12,1.10,-0.31
-0.55,0.82,-0.12,-0.31,0.61,-0.43
-0.55,0.82,-0.12,-0.06,0.85,-0.06
-0.55,0.82,-0.12,0.24,0.98,0.00
-0.55,0.82,-0.12,0.06,1.04,-0.06
-0.55,0.82,-0.12,0.12,1.22,-0.06
-0.55,0.82,-0.12,-0.06,1.10,-0.18
-0.55,0.82,-0.12,-0.37,0.67,-0.49
-0.55,0.82,-0.12,-0.06,0.85,0.06
-0.55,0.82,-0.12,-0.06,1.16,0.06
-0.55,0.82,-0.12,0.06,0.92,-0.06
-0.55,0.82,-0.12,-0.06,1.04,0.06
-0.55,0.82,-0.12,-0.06,0.92,-0.06
-0.55,0.82,-0.12,-0.24,0.98,-0.24
-0.54,0.82,-0.12,-0.06,1.16,-0.06
-0.55,0.82,-0.12,0.06,0.85,-0.12
-0.55,0.82,-0.12,0.00,0.92,-0.18
-0.55,0.82,-0.12,0.12,1.04,0.00
-0.54,0.82,-0.12,0.06,0.85,-0.06
-0.55,0.82,-0.12,-0.31,0.73,-0.49
-0.55,0.81,-0.12,-0.06,1.16,0.00
-0.55,0.82,-0.12,0.06,1.04,-0.06
-0.55,0.82,-0.12,0.06,0.98,0.06
-0.54,0.82,-0.12,0.12,1.10,0.18
-0.55,0.82,-0.12,-0.12,1.28,-0.12
-0.55,0.82,-0.12,-0.43,0.85,-0.55
-0.55,0.82,-0.12,0.12,0.92,-0.12
-0.55,0.82,-0.12,0.06,1.04,0.00
-0.55,0.82,-0.12,-0.06,1.34,0.00
-0.55,0.82,-0.12,0.00,1.16,-0.12
-0.55,0.82,-0.12,-0.24,1.10,-0.12
-0.54,0.82,-0.12,-0.43,1.04,-0.37
-0.55,0.82,-0.12,-0.12,0.92,-0.18
-0.55,0.82,-0.12,-0.18,0.85,0.00
-0.54,0.82,-0.12,0.06,1.16,0.06
-0.55,0.82,-0.12,-0.06,1.16,-0.06
-0.55,0.82,-0.12,-0.06,1.16,0.06
-0.55,0.82,-0.12,-0.06,0.85,-0.31
-0.55,0.82,-0.12,-0.06,0.98,0.12
-0.55,0.82,-0.12,0.12,1.10,0.12
-0.55,0.82,-0.12,0.06,1.04,0.00
-0.55,0.82,-0.12,-0.12,1.16,0.00
-0.55,0.82,-0.12,-0.12,1.34,-0.12
-0.55,0.82,-0.12,-0.24,0.98,-0.31
-0.55,0.82,-0.12,0.12,0.73,0.00
-0.55,0.82,-0.12,-0.06,1.10,0.00
-0.55,0.82,-0.12,-0.12,1.22,-0.12
-0.55,0.82,-0.12,0.12,0.98,-0.12
-0.54,0.82,-0.12,0.06,0.92,0.06
-0.55,0.82,-0.12,-0.24,0.79,-0.31
-0.55,0.81,-0.12,-0.06,1.10,-0.06
-0.55,0.82,-0.12,-0.06,1.04,0.06
-0.54,0.82,-0.12,0.24,0.92,0.06
-0.55,0.82,-0.12,0.12,1.04,0.00
-0.55,0.82,-0.12,-0.06,1.10,-0.06
-0.55,0.82,-0.12,-0.31,0.73,-0.37
-0.55,0.82,-0.12,-0.12,0.92,0.12
-0.55,0.82,-0.12,-0.06,1.10,0.00
-0.55,0.82,-0.12,0.06,1.10,-0.06
-0.55,0.82,-0.12,0.00,1.10,0.00
-0.55,0.82,-0.12,0.12,1.04,-0.12
-0.55,0.82,-0.12,-0.24,0.98,-0.31
-0.55,0.82,-0.12,-0.18,0.98,0.00
-0.55,0.82,-0.12,0.12,1.10,0.18
-0.55,0.82,-0.12,0.06,1.22,0.06
-0.55,0.82,-0.12,0.12,1.22,0.06
-0.55,0.82,-0.12,0.12,1.28,0.00
-0.55,0.82,-0.12,-0.24,0.98,-0.24
-0.55,0.82,-0.12,0.06,1.04,0.00
-0.55,0.82,-0.12,0.12,0.98,-0.06
-0.54,0.82,-0.12,-0.06,1.10,0.18
-0.55,0.82,-0.12,0.06,1.16,0.00
-0.55,0.82,-0.12,-0.06,1.10,-0.06
-0.55,0.82,-0.12,-0.12,0.92,-0.31
-0.55,0.82,-0.12,0.18,0.98,-0.12
-0.55,0.82,-0.12,-0.06,0.92,-0.06
-0.55,0.82,-0.12,0.12,0.98,-0.12
-0.55,0.82,-0.12,-0.06,0.98,-0.12
-0.54,0.82,-0.12,0.06,1.10,0.00
-0.55,0.82,-0.12,-0.18,0.92,-0.24
-0.55,0.82,-0.12,-0.12,0.98,0.06
-0.55,0.82,-0.12,0.18,1.10,0.00
-0.55,0.82,-0.12,0.18,1.16,0.12
-0.55,0.82,-0.12,-0.12,1.04,0.06
-0.55,0.82,-0.12,-0.06,1.16,-0.06
-0.55,0.82,-0.12,-0.37,0.85,-0.37
-0.55,0.82,-0.12,0.00,1.10,0.00
-0.54,0.82,-0.12,0.18,1.10,0.24
-0.55,0.82,-0.12,-0.06,1.04,-0.12
-0.55,0.82,-0.12,0.00,1.22,-0.06
-0.55,0.82,-0.12,0.12,1.04,-0.12
-0.54,0.82,-0.12,-0.31,0.79,-0.31
-0.55,0.82,-0.12,-0.06,0.85,-0.06
-0.55,0.82,-0.12,-0.06,0.98,-0.18
-0.55,0.82,-0.12,0.12,1.10,0.06
-0.55,0.82,-0.12,0.12,1.16,0.18
-0.55,0.82,-0.12,0.06,1.04,0.06
-0.55,0.82,-0.12,-0.24,0.98,-0.31
-0.55,0.82,-0.12,-0.12,0.98,0.00
-0.54,0.82,-0.12,0.06,1.04,-0.18
-0.55,0.82,-0.12,0.00,1.10,-0.18
-0.55,0.82,-0.12,0.18,1.28,-0.12
-0.54,0.82,-0.12,0.18,1.04,-0.12
-0.54,0.82,-0.12,-0.37,0.79,-0.49
-0.55,0.81,-0.12,-0.12,0.85,-0.24
-0.55,0.81,-0.12,-0.06,0.92,0.12
-0.54,0.82,-0.12,0.06,1.16,0.12
-0.54,0.82,-0.12,0.18,1.22,0.12
-0.55,0.82,-0.12,-0.06,1.16,0.00
-0.55,0.82,-0.12,-0.24,1.04,-0.37
-0.55,0.82,-0.12,0.00,0.92,-0.12
-0.55,0.82,-0.12,-0.18,0.85,0.12
-0.54,0.82,-0.12,0.06,0.92,0.12
-0.55,0.82,-0.12,0.06,1.10,-0.06
-0.55,0.82,-0.12,-0.12,1.22,-0.31
-0.55,0.81,-0.12,-0.18,1.04,-0.49
-0.55,0.82,-0.12,0.12,1.04,0.00
-0.54,0.82,-0.12,-0.06,0.85,0.00
-0.54,0.82,-0.12,0.06,0.67,-0.06
-0.55,0.81,-0.12,-0.12,0.92,-0.12
-0.55,0.82,-0.12,-0.06,0.85,0.00
-0.55,0.82,-0.12,-0.18,1.16,-0.06
-0.55,0.82,-0.12,-0.24,1.04,0.06
-0.55,0.82,-0.12,-0.06,1.34,0.24
-0.55,0.82,-0.12,0.00,1.16,0.06
-0.55,0.82,-0.12,-0.18,1.10,0.18
-0.55,0.82,-0.12,0.12,1.22,-0.06
-0.54,0.82,-0.12,-0.18,0.85,-0.37
-0.54,0.82,-0.12,0.00,0.98,-0.12
-0.55,0.82,-0.12,0.24,1.22,-0.12
-0.55,0.81,-0.12,-0.12,1.04,-0.24
-0.55,0.82,-0.12,0.12,0.98,0.00
-0.55,0.82,-0.12,0.12,1.16,0.00
-0.54,0.82,-0.12,-0.37,0.73,-0.24
-0.55,0.82,-0.12,-0.12,0.79,0.00
-0.55,0.82,-0.12,-0.06,1.10,0.18
-0.55,0.82,-0.12,-0.06,0.98,0.00
-0.55,0.81,-0.12,0.24,1.40,0.06
-0.54,0.82,-0.12,-0.06,1.04,0.00
-0.54,0.82,-0.12,0.00,0.98,-0.31
-0.55,0.82,-0.12,0.06,0.67,-0.24
-0.55,0.81,-0.12,0.00,0.85,-0.06
-0.55,0.82,-0.12,0.18,0.98,0.12
-0.54,0.82,-0.12,0.12,0.98,0.06
-0.55,0.82,-0.12,-0.06,1.16,-0.06
-0.55,0.81,-0.12,-0.31,1.04,-0.49
-0.55,0.82,-0.12,-0.24,0.92,0.18
-0.55,0.82,-0.12,0.06,0.92,0.12
-0.55,0.82,-0.12,-0.06,0.85,0.06
-0.54,0.82,-0.12,-0.06,1.04,0.18
-0.55,0.82,-0.12,0.00,1.34,0.00
-0.55,0.82,-0.12,-0.31,1.16,-0.37
-0.55,0.82,-0.12,-0.06,1.10,-0.06
-0.55,0.82,-0.12,0.12,1.10,0.06
-0.55,0.82,-0.12,0.06,0.92,-0.06
-0.55,0.82,-0.12,0.00,0.98,0.00
-0.55,0.82,-0.12,0.12,1.16,0.00
-0.55,0.82,-0.12,-0.43,0.92,-0.24
-0.55,0.82,-0.12,0.06,1.22,-0.31
-0.55,0.82,-0.12,0.06,1.04,-0.06
-0.55,0.82,-0.12,0.00,0.73,0.06
-0.55,0.82,-0.12,0.12,0.73,0.00
-0.55,0.82,-0.12,-0.12,0.79,-0.12
-0.55,0.82,-0.12,-0.24,0.79,-0.31
-0.55,0.82,-0.12,0.06,1.04,0.00
-0.55,0.82,-0.12,0.06,1.10,0.06
-0.55,0.82,-0.12,0.18,1.04,0.00
-0.55,0.82,-0.12,0.06,0.98,0.00
-0.55,0.82,-0.12,0.06,0.85,0.06
-0.55,0.82,-0.12,-0.24,0.92,-0.24
-0.54,0.82,-0.12,-0.06,0.98,-0.12
-0.55,0.82,-0.12,-0.06,0.85,-0.12
-0.55,0.82,-0.12,0.00,1.10,0.00
-0.54,0.82,-0.12,0.06,1.16,-0.06
-0.54,0.82,-0.12,0.00,1.10,-0.24
-0.55,0.82,-0.12,-0.31,0.61,-0.43
-0.55,0.82,-0.12,-0.18,0.55,-0.06
-0.55,0.82,-0.12,-0.06,1.28,0.06
-0.54,0.82,-0.12,0.00,1.16,0.06
-0.55,0.82,-0.12,-0.06,1.22,0.12
-0.55,0.82,-0.12,-0.24,1.16,-0.12
-0.55,0.82,-0.12,-0.37,0.92,-0.37
-0.54,0.82,-0.12,0.06,0.85,0.00
-0.55,0.82,-0.12,0.00,0.85,0.00
-0.55,0.82,-0.12,0.06,0.98,0.00
-0.55,0.82,-0.12,-0.12,1.04,0.18
-0.54,0.82,-0.12,-0.06,0.85,0.00
-0.54,0.82,-0.12,-0.24,0.92,-0.43
-0.55,0.82,-0.12,-0.12,1.28,-0.18
-0.55,0.82,-0.12,0.06,1.16,0.06
-0.55,0.82,-0.12,0.12,0.98,-0.12
-0.55,0.82,-0.12,-0.06,0.98,0.00
-0.55,0.82,-0.12,0.18,1.16,0.12
-0.55,0.82,-0.12,-0.24,0.85,-0.31
-0.55,0.82,-0.12,-0.06,1.04,-0.18
-0.55,0.82,-0.12,0.18,1.16,-0.12
-0.55,0.82,-0.12,0.18,1.04,-0.18
-0.55,0.82,-0.12,0.18,0.98,-0.12
-0.55,0.82,-0.12,0.06,0.92,-0.18
-0.54,0.82,-0.12,-0.31,0.67,-0.24
-0.55,0.82,-0.12,0.06,0.79,-0.06
-0.55,0.82,-0.12,-0.12,1.10,0.00
-0.55,0.82,-0.12,-0.06,1.22,0.06
-0.55,0.82,-0.12,-0.18,1.40,0.06
-0.54,0.82,-0.12,0.00,1.28,-0.12
-0.55,0.82,-0.12,-0.24,1.04,-0.49
-0.55,0.82,-0.12,-0.06,0.98,-0.06
-0.55,0.82,-0.12,0.06,0.73,0.06
-0.55,0.82,-0.12,0.06,0.79,0.18
-0.55,0.82,-0.12,0.06,1.04,0.06
-0.55,0.82,-0.12,-0.24,1.22,0.12
-0.54,0.82,-0.12,-0.12,1.16,-0.24
-0.54,0.82,-0.12,-0.24,0.98,-0.24
-0.55,0.82,-0.12,-0.06,1.04,-0.24
-0.55,0.82,-0.12,-0.06,0.79,-0.12
-0.55,0.82,-0.12,-0.12,0.85,0.00
-0.54,0.82,-0.12,0.06,1.28,-0.18
-0.54,0.82,-0.12,-0.31,0.79,-0.49
-0.55,0.82,-0.12,-0.06,0.85,-0.31
-0.55,0.82,-0.12,0.06,0.98,0.00
-0.55,0.82,-0.12,-0.24,1.04,0.12
-0.54,0.82,-0.12,0.00,1.10,0.00
-0.55,0.82,-0.12,-0.12,1.04,-0.06
-0.55,0.82,-0.12,-0.43,0.92,-0.18
-0.55,0.82,-0.12,-0.06,1.40,0.06
-0.55,0.82,-0.12,0.00,1.34,0.06
-0.54,0.82,-0.12,0.06,1.16,0.00
-0.55,0.82,-0.12,-0.06,0.92,-0.24
-0.55,0.82,-0.12,0.12,0.73,-0.18
-0.54,0.82,-0.12,-0.12,0.79,-0.43
-0.55,0.82,-0.12,-0.06,0.73,-0.12
-0.55,0.82,-0.12,0.00,1.04,-0.06
-0.55,0.82,-0.12,0.00,1.22,-0.18
-0.55,0.82,-0.12,-0.06,1.04,-0.12
-0.55,0.82,-0.12,0.00,1.04,0.00
-0.55,0.82,-0.12,-0.31,1.04,-0.24
-0.55,0.82,-0.12,0.18,1.16,-0.06
-0.54,0.82,-0.12,0.24,1.10,0.00
-0.55,0.82,-0.12,0.12,0.92,-0.06
-0.55,0.82,-0.12,0.12,0.98,0.00
-0.55,0.82,-0.12,0.06,0.92,-0.12
-0.55,0.82,-0.12,-0.24,0.85,-0.18
-0.54,0.82,-0.12,0.00,0.79,-0.24
-0.55,0.82,-0.12,-0.12,0.73,-0.24
-0.55,0.82,-0.12,0.00,0.79,-0.06
-0.55,0.82,-0.12,-0.12,1.34,0.12
-0.54,0.82,-0.12,0.00,1.28,-0.06
-0.55,0.82,-0.12,-0.24,1.10,-0.43
-0.55,0.81,-0.12,-0.24,0.92,0.00
-0.55,0.82,-0.12,0.12,0.85,0.18
-0.54,0.82,-0.12,0.00,0.98,0.24
-0.55,0.82,-0.12,-0.12,0.98,0.12
-0.55,0.82,-0.12,0.12,0.92,0.00
